time,symbol,ls_ratio_overall,ls_ratio_Binance,ls_ratio_OKX,ls_ratio_Bitget,ls_ratio_CoinEx,ls_ratio_Deribit,ls_ratio_Bitfinex,ls_ratio_dYdX,ls_ratio_Bitmex,ls_ratio_Bybit,ls_ratio_Huobi,ls_ratio_Kraken,price,time_diff_ms,L_ratio,Signal
1674224114309,BTC,1.249212775528565,1.2609088853719197,0.7247326664367024,0.8597731076808628,2.636363636363636,1.300966405890474,10.507479861910245,1.9489826010026543,2.3944331296673456,3.1999160016799664,1.6301946344029457,1.2878059940517044,21081.7,1114,0.5554,sell
1674224119133,BTC,1.2552999548940007,1.2686025408348458,0.7196904557179709,0.861850679575498,3.0600893219650835,1.3277467411545623,10.52073732718894,1.959455460195324,2.3990482664853845,3.14421881475342,1.6301946344029457,1.0894274968658588,21083.3,4,0.5566,sell
1674224124316,BTC,1.2558087074216109,1.2920009168003666,0.7301038062283738,0.7946877243359656,3.076640847941296,1.4142926122646065,10.52073732718894,1.965599051008304,2.4002040122407347,3.3196544276457884,1.6295030239284771,1.0894274968658588,21083.3,977,0.5567,sell
1674224169558,BTC,1.1635655560363478,1.2552999548940007,0.5860428231562252,0.8268176835951772,2.9261876717707107,1.2857142857142858,10.494252873563221,2.0571690614490983,3.970178926441352,2.0111412225233365,0.9425019425019426,1.2401433691756272,21083.9,324,0.5378,sell
1674224174846,BTC,1.1720243266724588,1.2237046920169,0.5865460891638902,0.9241870309794112,2.9261876717707107,1.3315458148752624,10.494252873563221,2.346720214190094,3.970178926441352,1.966478789676654,0.9425019425019426,1.3169601482854496,21084.5,193,0.5396,sell
1674224179801,BTC,1.2396416573348266,1.3293733985557885,0.5979546180888463,0.927153594141453,2.9261876717707107,1.3485204321277595,10.494252873563221,2.6751194413818453,4.162622612287041,1.9877502240812668,1.0567667626491155,1.6260504201680674,21086.5,190,0.5535000000000001,sell
1674224184167,BTC,1.295684113865932,1.3546032493524842,0.6401508938822372,1.070822116380203,3.0144520272982738,1.3803856224708404,10.507479861910245,2.6751194413818453,4.162622612287041,2.0525030525030523,1.0567667626491155,1.6260504201680674,21088.0,417,0.5643999999999999,sell
1674224189345,BTC,1.3557126030624262,1.3923444976076558,0.7349063150589868,1.1052631578947372,3.0144520272982738,1.4160425223483932,10.507479861910245,2.6751194413818453,4.1652892561983474,2.3222591362126246,1.3068050749711648,1.6260504201680674,21088.3,640,0.5755,sell
1674224229945,BTC,1.206531332744925,1.1240441801189465,0.8145527127563056,1.052545155993432,2.7341299477221805,0.9477989871445266,10.441647597254004,6.380073800738008,5.016847172081828,2.197953309881676,1.2291573785109229,2.045994517209869,21087.9,2219,0.5468,sell
1674224234135,BTC,1.223210315695865,1.1226915729144555,0.8195050946142649,1.126754572522331,3.0,0.9477989871445266,10.441647597254004,6.380073800738008,5.016847172081828,2.209242618741977,1.1070375052675938,2.045994517209869,21087.9,195,0.5502,sell
1674224239336,BTC,1.316423442205235,1.105706464518846,0.8171906232963837,1.4467824810374361,3.269854824935952,0.9508388607101054,10.441647597254004,6.380073800738008,5.016847172081828,2.5906642728904847,1.1079258010118045,2.045994517209869,21087.9,1115,0.5683,sell
1674224244657,BTC,1.3282887077997672,1.1048200378867608,0.8073377914332189,1.4770869457517957,3.269854824935952,0.9516003122560499,10.441647597254004,8.149130832570906,5.016847172081828,2.579098067287044,1.1079258010118045,2.045994517209869,21087.9,75,0.5705,sell
1674224249037,BTC,1.3207240659085633,1.086811352253756,0.8018018018018018,1.4993751562109474,3.5516613563950843,0.9516003122560499,10.441647597254004,8.149130832570906,5.016847172081828,2.551136363636364,1.1052631578947372,2.045994517209869,21087.9,242,0.5690999999999999,sell
1674224294746,BTC,1.2650056625141564,1.1353833013025838,0.8821757952192734,1.324500232450023,2.443526170798898,0.5257857796765334,1.0145044319097505,9.482180293501047,5.7704807041299935,1.7995520716685331,1.2920009168003666,0.9308746862328635,21080.9,1635,0.5585,sell
1674224299106,BTC,1.2909507445589918,1.2016732716864815,0.9338619222587506,1.2609088853719197,3.14421881475342,0.5271838729383018,1.0145044319097505,10.086474501108649,5.7704807041299935,1.807411566535654,1.3004370830457788,0.9421246844047387,21089.0,567,0.5635,sell
1674224304236,BTC,1.3758612497030172,1.3696682464454977,0.9872813990461048,1.27842333105491,3.9800796812749017,0.5424957581366652,1.1079258010118045,10.086474501108649,6.1225071225071215,1.6246719160104983,1.3004370830457788,1.038320423970648,21089.0,439,0.5791000000000001,sell
1674224309608,BTC,1.3696682464454977,1.3719165085388996,0.9825535289452816,1.2614201718679332,3.8030739673390968,0.5424957581366652,1.1079258010118045,10.086474501108649,6.1225071225071215,1.6246719160104983,1.2946305644791192,1.038320423970648,21089.0,251,0.578,sell
1674224353950,BTC,1.1729682746631898,1.1436227224008575,0.7614937466971992,1.1710811984368217,2.015681544028951,0.4242985329725111,0.09098843552258347,12.192612137203168,2.7565740045078884,1.328830926874709,1.0669698222405952,1.0008003201280513,21077.9,75,0.5398,sell
1674224359250,BTC,1.1734405564007826,1.1362956633198034,0.7624250969333802,1.169668040789759,1.7987685418415895,0.4242985329725111,0.09098843552258347,12.192612137203168,2.7565740045078884,1.3736055067647754,1.0669698222405952,1.0008003201280513,21077.8,534,0.5399,sell
1674224364322,BTC,1.1579628830384117,1.1222410865874364,0.757469244288225,1.1556369907307609,1.7987685418415895,0.4242985329725111,0.09098843552258347,8.514747859181732,2.7565740045078884,1.3518344308560677,1.0669698222405952,1.0008003201280513,21077.8,862,0.5366,sell
1674224369671,BTC,1.1612275772638858,1.0959966464053656,0.7253278122843342,1.196836555360281,1.8003360403248392,0.4236902050113896,0.09098843552258347,8.514747859181732,2.6509675063891933,1.4265954865323949,1.0669698222405952,1.0008003201280513,21075.3,1056,0.5373,sell
1674224414897,BTC,1.028809089064719,0.9201228878648234,0.6812373907195697,1.2768670309653916,1.2660321776569226,0.5304560759106213,0.08554059921841076,10.918951132300355,0.6655562958027982,1.0370747606437154,0.8171906232963837,0.8385732671446957,21069.0,1044,0.5071,sell
1674224419704,BTC,0.9936204146730464,0.8775816748028541,0.6605778811026237,1.2763487366264512,1.2660321776569226,0.3939224979091163,0.08554059921841076,7.7489063867016625,0.6307893020221788,1.0267531414673692,0.7860332202178959,0.8385732671446957,21068.5,1825,0.4984,buy
1674224424790,BTC,0.9821605550049552,0.8532246108228317,0.6414970453053184,1.3094688221709008,1.2366360993066428,0.39314572304263024,0.08554059921841076,7.333333333333332,0.6173378618793467,1.0157226365652086,0.7652250661959399,0.8385732671446957,21066.1,353,0.49549999999999994,buy
1674224429823,BTC,0.9319938176197836,0.8109380659181457,0.6321201240411294,1.2593764121102575,1.2366360993066428,0.22189638318670576,0.08554059921841076,7.333333333333332,0.5969338869370808,0.9860973187686196,0.7940437746681018,0.8385732671446957,21065.1,1270,0.4824,buy
1674224434034,BTC,0.926040061633282,0.8053800324968405,0.6131634134537828,1.2593764121102575,1.099517111064455,0.22189638318670576,0.08518719479110146,7.333333333333332,0.5969338869370808,0.9900497512437813,0.7898693395382138,0.8385732671446957,21063.0,791,0.4808,buy
1674224479662,BTC,0.8358729575913347,0.7652250661959399,0.35189941868325003,1.2753128555176336,0.9669551534225018,0.041775184915095326,0.9968051118210864,2.3145508783559827,0.4667057788207685,0.8504811250925239,0.29215660938105703,0.2244398187829068,21070.9,496,0.4553,buy
1674224484078,BTC,0.8907165815844205,0.7911517105498836,0.3879250520471895,1.4277737314882255,0.9821605550049552,0.04427736006683375,0.9968051118210864,2.262642740619902,0.5554518587649712,0.9135093761959434,0.3042911177774879,0.23670541676972545,21073.5,521,0.4711,buy
1674224489590,BTC,0.8914318138831097,0.7985611510791366,0.3952839402818473,1.372479240806643,0.9964064683569572,0.05440742302825812,1.0815986677768528,2.298153034300792,0.5622558975160131,0.9120458891013384,0.3351134846461949,0.23670541676972545,21074.2,421,0.47130000000000005,buy
1674224494791,BTC,0.9022256039566292,0.8060321473722233,0.5069318866787221,1.350728725905031,1.0197939810139367,0.060670343657191345,1.0815986677768528,2.298153034300792,0.5622558975160131,0.9256691700365878,0.3351134846461949,0.23670541676972545,21075.0,833,0.4743,buy
1674224539530,BTC,0.8789928598271327,0.9069412662090008,0.9094901661256446,0.9845207382417146,0.81257930034439,0.10217127741651051,3.766444232602478,1.0416496529195591,0.9600156801254408,0.7580872011251757,0.7448961786773687,399.0,21072.5,140,0.4678,buy
1674224544757,BTC,0.89897455374098,0.9535065442469232,0.919017463058914,0.9681165124975396,0.8351991191044228,0.11731843575418995,3.766444232602478,1.0416496529195591,0.9735543714229328,0.7749378771742987,0.5211439002129602,399.0,21074.0,1134,0.4734,buy
1674224548926,BTC,0.9179133103183736,0.9821605550049552,0.9932230416583616,0.9677292404565132,0.8433179723502304,0.15901715345387113,3.784688995215311,1.0842017507294708,1.2552999548940007,0.7568517217146872,0.5225334957369062,399.0,21077.3,56,0.4786,buy
1674224554081,BTC,0.9238168526356292,0.9841269841269842,0.994813484939158,0.9920318725099599,0.8433179723502304,0.16427989288624983,3.784688995215311,1.0842017507294708,1.2552999548940007,0.750393838613688,0.5384615384615384,399.0,21077.6,21,0.4802,buy
1674224599309,BTC,0.8102824040550325,0.7214666896195557,0.7550017550017551,1.2351363433169422,0.6038492381716118,0.1606313834726091,2.3932813030200206,0.9600156801254408,0.945903872348706,0.7473353136466889,0.7510068289266328,0.26246686024491855,21069.0,564,0.4476,buy
1674224604592,BTC,0.7553098121818501,0.6520733520568313,0.7319016279875302,1.1978021978021978,0.6038492381716118,0.15633672525439407,2.3112582781456954,0.9201228878648234,0.92789666473877,0.7292062943109113,0.7519271198318149,0.26246686024491855,21063.1,698,0.43029999999999996,buy
1674224609816,BTC,0.7882689556509298,0.6784155756965425,0.7361111111111109,1.2846698652044777,0.6420361247947455,0.15633672525439407,2.3112582781456954,0.9201228878648234,0.92789666473877,0.7262213015708614,0.7580872011251757,0.26246686024491855,21064.9,243,0.44079999999999997,buy
1674224614029,BTC,0.7879492222420883,0.6778523489932885,0.7358097552508245,1.2836263987211691,0.6420361247947455,0.15353558657284577,2.3112582781456954,0.9201228878648234,0.92789666473877,0.7322016282695306,0.7580872011251757,0.26246686024491855,21065.0,539,0.4407,buy
1674224659887,BTC,0.8426386585590565,0.8214936247723134,0.8754688672168042,1.0946795140343526,1.0981955518254305,0.3125082031762698,5.345177664974619,1.2143489813994688,1.2401433691756272,0.606941989394183,0.7828489926903192,0.5669069257286117,21070.5,23,0.45729999999999993,buy
1674224664195,BTC,0.8518518518518519,0.8372221201543266,0.8621973929236498,1.1008403361344536,1.0981955518254305,0.3125082031762698,5.345177664974619,1.2143489813994688,1.2401433691756272,0.6108247422680413,0.7828489926903192,0.5669069257286117,21071.4,627,0.46,buy
1674224669453,BTC,0.8719580681392736,0.8162005085361423,0.8436578171091444,1.25377507324769,1.015316404675534,0.3125082031762698,5.345177664974619,1.2143489813994688,1.2401433691756272,0.6191709844559586,0.7825311942959001,0.5669069257286117,21070.0,589,0.4658,buy
